City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Date,Description
620,Belomorsk,64.5232,34.7668,5.31,95,100,2.95,2021-02-01 02:54:00,
621,Niksic,42.7731,18.9445,50.0,93,75,7.14,2021-02-01 02:54:00,
622,Fenoarivo,-18.933,47.4354,66.2,88,75,6.91,2021-02-01 02:54:00,
623,Pula,44.8683,13.8481,37.4,81,0,3.44,2021-02-01 02:54:00,
624,Tahta,26.7693,31.5021,48.2,61,0,6.91,2021-02-01 02:54:00,
625,Bloemfontein,-29.1211,26.214,61.59,82,0,5.88,2021-02-01 02:54:00,
626,Khokhlovo,59.1492,37.3998,21.2,86,75,11.18,2021-02-01 02:54:00,
627,Bucerias,20.75,-105.3333,70.0,88,20,2.3,2021-02-01 02:54:01,
628,Kieta,-6.2167,155.6333,85.66,74,43,14.12,2021-02-01 02:54:01,
629,Farah,32.5,62.5,42.96,56,0,2.06,2021-02-01 02:54:01,
630,Ostersund,63.1792,14.6357,15.01,92,90,1.39,2021-02-01 02:54:01,
631,Cochirleanca,45.2167,27.0333,31.75,97,100,13.8,2021-02-01 02:54:01,
632,Kihei,20.785,-156.4656,80.6,54,20,21.85,2021-02-01 02:54:02,
633,Kjopsvik,68.097,16.3742,26.01,85,40,2.3,2021-02-01 02:54:02,
634,Arani,12.6667,79.2833,73.67,75,20,5.32,2021-02-01 02:52:16,
635,Gwanda,-20.9333,29.0,70.32,82,99,3.36,2021-02-01 02:54:02,
636,Atambua,-9.1061,124.8925,77.94,81,81,7.0,2021-02-01 02:51:07,
637,Tungor,53.3808,142.9564,-13.2,81,0,17.76,2021-02-01 02:54:02,
638,Sayyan,15.1718,44.3244,41.95,57,0,3.56,2021-02-01 02:54:02,
639,Watari,38.035,140.8511,39.2,48,0,4.61,2021-02-01 02:54:02,
640,Terenos,-20.4422,-54.8603,71.6,88,20,10.36,2021-02-01 02:54:03,
641,Tongliao,43.6125,122.2653,1.06,88,0,11.9,2021-02-01 02:54:03,
642,Tikri,29.2333,77.35,53.22,42,0,4.25,2021-02-01 02:54:03,
643,Marathon,44.9,-89.7668,24.8,80,90,4.59,2021-02-01 02:54:03,
644,Makakilo City,21.3469,-158.0858,80.6,50,20,8.05,2021-02-01 02:52:45,
645,Mackay,-21.15,149.2,84.99,65,40,18.41,2021-02-01 02:54:04,
646,Salisbury,51.0693,-1.7957,37.0,100,90,8.05,2021-02-01 02:50:07,
647,Praia Da Vitoria,38.7333,-27.0667,64.4,100,75,31.05,2021-02-01 02:54:04,
648,Indramayu,-6.3264,108.32,82.85,77,37,15.46,2021-02-01 02:54:04,
649,Portland,45.5234,-122.6762,50.0,87,90,8.05,2021-02-01 02:52:28,
650,Murray Bridge,-35.1167,139.2667,73.0,55,63,18.3,2021-02-01 02:54:04,
651,Mirnyy,62.5353,113.9611,-32.48,83,53,3.8,2021-02-01 02:54:04,
652,Verkhnetulomskiy,68.6073,31.7962,3.2,85,90,2.24,2021-02-01 02:54:04,
653,Trelew,-43.249,-65.3051,71.85,34,4,22.03,2021-02-01 02:53:39,
654,Homer,59.6425,-151.5483,24.8,58,1,3.44,2021-02-01 02:54:05,
655,Jepara,-5.1695,105.7044,82.67,74,76,9.31,2021-02-01 02:54:05,
656,Igarapava,-20.0383,-47.7469,69.85,89,100,0.85,2021-02-01 02:54:05,
657,Kanel,15.4916,-13.1763,71.62,17,63,9.19,2021-02-01 02:50:35,
658,Richards Bay,-28.783,32.0377,76.84,91,100,17.09,2021-02-01 02:54:05,
659,Burnie,-41.0667,145.9167,65.68,84,100,2.93,2021-02-01 02:54:05,
660,Coswig,51.1333,13.5833,24.8,74,0,10.36,2021-02-01 02:54:06,
661,Puerto Leguizamo,-0.1934,-74.7819,78.1,68,96,2.46,2021-02-01 02:54:06,
662,Kermanshah,34.3142,47.065,35.6,75,0,9.22,2021-02-01 02:54:06,
663,Tinguindin,19.75,-102.4833,61.41,61,0,3.04,2021-02-01 02:54:06,
664,Emerald,-23.5333,148.1667,91.0,42,75,8.05,2021-02-01 02:54:06,
665,Svetlogorsk,52.6333,29.7333,14.79,97,45,6.13,2021-02-01 02:54:06,
666,Huancabamba,-5.2386,-79.4506,58.21,76,76,5.26,2021-02-01 02:54:06,
667,Sturgis,41.7992,-85.4192,28.4,80,90,11.5,2021-02-01 02:51:13,
668,Petropavlovsk-Kamchatskiy,53.0452,158.6483,24.8,46,92,2.24,2021-02-01 02:53:59,
669,Hameenlinna,60.996,24.4643,10.0,92,75,2.3,2021-02-01 02:52:19,
670,Toora-Khem,52.4675,96.11,-16.87,84,87,1.48,2021-02-01 02:54:07,
671,Zug,47.1724,8.5174,41.0,93,90,2.3,2021-02-01 02:51:22,
672,Beian,63.6559,9.5683,28.4,80,0,16.11,2021-02-01 02:54:07,
673,Abu Dhabi,24.4667,54.3667,62.6,82,0,6.91,2021-02-01 02:49:28,
674,Ginda,30.6945,78.4932,48.51,39,0,4.36,2021-02-01 02:50:33,
675,Provideniya,64.3833,-173.3,-1.8,89,100,24.83,2021-02-01 02:54:07,
676,Gbadolite,4.2833,21.0167,68.49,66,53,1.48,2021-02-01 02:54:08,
677,Talara,-4.5772,-81.2719,74.84,78,98,14.63,2021-02-01 02:54:08,
678,Kourou,5.1552,-52.6478,80.6,78,75,10.36,2021-02-01 02:54:08,
679,Nantucket,41.2835,-70.0995,28.99,74,90,5.75,2021-02-01 02:54:08,
680,Seoul,37.5683,126.9778,48.2,76,75,6.91,2021-02-01 02:53:38,
681,Kuybyshevo,47.8123,38.9073,36.86,91,100,7.25,2021-02-01 02:54:08,
682,Yeppoon,-23.1333,150.7333,87.8,45,75,12.66,2021-02-01 02:54:08,
683,Tomohon,1.3346,124.8392,82.4,78,40,3.44,2021-02-01 02:54:09,
684,Poum,-20.2333,164.0167,80.94,73,100,17.09,2021-02-01 02:54:09,
685,Maple Creek,49.9168,-109.4848,33.8,60,92,11.5,2021-02-01 02:54:09,
686,Smithers,54.7804,-127.1743,26.6,86,90,0.29,2021-02-01 02:54:09,
687,Kilindoni,-7.9139,39.6668,80.02,77,95,11.68,2021-02-01 02:54:09,
688,Klichka,50.4457,117.996,-17.5,82,97,3.51,2021-02-01 02:54:09,
689,Avera,33.194,-82.5271,46.4,97,90,5.08,2021-02-01 02:54:10,
690,Dubrovka,53.6907,33.5071,21.2,86,90,8.95,2021-02-01 02:54:10,
691,Anton Lizardo,19.05,-95.9833,75.99,83,75,17.27,2021-02-01 02:54:10,
692,Malartic,48.1335,-78.1328,-2.2,84,1,5.75,2021-02-01 02:54:10,
693,Algiers,36.7525,3.042,60.8,72,0,17.27,2021-02-01 02:54:10,
694,Lata,40.1629,-8.3327,57.0,93,94,3.0,2021-02-01 02:54:10,
695,Lahij,13.1667,44.5833,67.53,84,81,6.4,2021-02-01 02:54:11,
696,Dauriya,49.9333,116.8667,-20.42,84,79,8.99,2021-02-01 02:54:11,
697,Gambela,8.25,34.5833,78.35,40,26,3.56,2021-02-01 02:54:11,
698,Sovetskiy,61.3614,63.5842,9.95,96,100,10.36,2021-02-01 02:54:11,
699,Alice Springs,-23.7,133.8833,99.0,23,86,16.11,2021-02-01 02:54:11,
700,Komsomolskiy,40.4272,71.7189,39.2,48,40,9.22,2021-02-01 02:54:11,
701,Sitangkai,4.6628,119.3928,81.73,81,100,16.51,2021-02-01 02:54:12,
702,Quarai,-30.3875,-56.4514,72.25,92,36,11.01,2021-02-01 02:54:12,
703,Leh,34.1667,77.5833,9.21,72,99,1.39,2021-02-01 02:54:12,
704,Punta Arenas,-53.15,-70.9167,53.6,66,0,32.21,2021-02-01 02:49:54,clear sky
705,Jos,9.9167,8.9,62.85,29,1,3.8,2021-02-01 02:52:25,clear sky
706,Taksimo,56.3444,114.8794,-21.89,76,99,2.08,2021-02-01 02:52:25,overcast clouds
707,Shimoda,34.6667,138.95,48.2,71,40,11.5,2021-02-01 02:52:25,scattered clouds
708,Castro,-24.7911,-50.0119,63.73,95,84,1.86,2021-02-01 02:52:25,broken clouds
709,Kitimat,54.0524,-128.6534,28.0,92,99,3.6,2021-02-01 02:52:25,overcast clouds
710,Hermanus,-34.4187,19.2345,62.01,77,97,14.7,2021-02-01 02:48:13,overcast clouds
711,Saskylakh,71.9167,114.0833,-31.27,83,58,7.49,2021-02-01 02:52:26,broken clouds
712,Barrow,71.2906,-156.7887,-16.6,76,20,8.05,2021-02-01 02:52:26,few clouds
713,Te Anau,-45.4167,167.7167,72.7,49,11,3.18,2021-02-01 02:52:46,few clouds
714,Sharan,54.8167,54.0,25.14,97,100,17.56,2021-02-01 02:56:32,overcast clouds
715,Sabha,27.0377,14.4283,54.48,41,98,8.9,2021-02-01 02:56:32,overcast clouds
716,Chapais,49.7834,-74.8492,-13.0,84,1,2.3,2021-02-01 02:56:32,clear sky
717,Yellowknife,62.456,-114.3525,-4.0,77,90,5.75,2021-02-01 02:53:01,light snow
718,Ushuaia,-54.8,-68.3,50.0,71,75,20.71,2021-02-01 02:56:32,light rain
719,Souillac,-20.5167,57.5167,80.01,80,46,7.0,2021-02-01 02:56:32,light rain
720,Khatanga,71.9667,102.5,-37.21,81,0,8.63,2021-02-01 02:56:32,clear sky
721,Tiksi,71.6872,128.8694,-27.29,86,100,6.08,2021-02-01 02:56:33,overcast clouds
722,Kapaa,22.0752,-159.319,77.0,69,20,12.66,2021-02-01 02:56:33,few clouds
723,Rikitea,-23.1203,-134.9692,79.75,64,89,7.78,2021-02-01 02:52:29,overcast clouds
724,Mahebourg,-20.4081,57.7,80.01,80,37,7.0,2021-02-01 02:55:08,light rain
725,Port Alfred,-33.5906,26.891,66.0,92,94,7.0,2021-02-01 02:56:33,light rain
726,Nicoya,10.1483,-85.452,74.7,73,9,7.02,2021-02-01 02:56:33,clear sky
727,Laguna,38.421,-121.4238,59.0,51,1,4.52,2021-02-01 02:56:33,clear sky
728,Albany,42.6001,-73.9662,17.01,57,100,2.24,2021-02-01 02:56:33,overcast clouds
729,Puerto Escondido,15.85,-97.0667,80.6,78,1,3.71,2021-02-01 02:54:03,clear sky
730,Port Elizabeth,-33.918,25.5701,64.4,94,90,11.5,2021-02-01 02:56:33,light rain
731,Mataura,-46.1927,168.8643,75.22,42,37,5.12,2021-02-01 02:56:33,scattered clouds
732,Tuktoyaktuk,69.4541,-133.0374,-27.4,75,20,3.44,2021-02-01 02:56:34,light snow
733,Fortuna,40.5982,-124.1573,55.0,94,90,19.57,2021-02-01 02:56:34,overcast clouds
734,Saint-Philippe,-21.3585,55.7679,80.6,61,0,10.36,2021-02-01 02:56:34,light rain
735,Narsaq,60.9167,-46.05,41.0,30,75,12.66,2021-02-01 02:52:30,broken clouds
736,Dikson,73.5069,80.5464,-28.05,79,39,10.04,2021-02-01 02:52:30,scattered clouds
737,Bethel,41.3712,-73.414,19.99,60,100,7.74,2021-02-01 02:52:31,overcast clouds
738,Busselton,-33.65,115.3333,82.0,44,0,3.0,2021-02-01 02:51:34,clear sky
739,Atuona,-9.8,-139.0333,78.93,76,4,17.72,2021-02-01 02:52:31,clear sky
740,Tucuman,-26.8241,-65.2226,68.0,94,90,4.61,2021-02-01 02:52:31,drizzle
741,Guerrero Negro,27.9769,-114.0611,64.06,58,100,9.95,2021-02-01 02:52:31,overcast clouds
742,Fairbanks,64.8378,-147.7164,-5.8,84,90,1.99,2021-02-01 02:49:44,overcast clouds
743,Jamestown,42.097,-79.2353,27.0,80,90,9.22,2021-02-01 02:52:31,light snow
744,Airai,-8.9266,125.4092,69.67,87,89,6.49,2021-02-01 02:52:31,overcast clouds
745,Puerto Ayora,-0.7393,-90.3518,79.0,91,44,4.0,2021-02-01 02:50:17,scattered clouds
746,Chuy,-33.6971,-53.4616,69.64,91,100,13.0,2021-02-01 02:52:31,overcast clouds
747,Paamiut,61.994,-49.6678,21.09,89,0,15.37,2021-02-01 02:52:32,clear sky
748,Bluff,-46.6,168.3333,60.73,68,37,15.77,2021-02-01 02:52:32,scattered clouds
749,Buraydah,26.326,43.975,53.6,62,0,5.75,2021-02-01 02:48:35,clear sky
750,Mason City,43.1536,-93.201,28.0,86,90,18.41,2021-02-01 02:51:38,mist
751,Rocha,-34.4833,-54.3333,67.89,81,100,9.78,2021-02-01 02:52:32,overcast clouds
752,Todos Santos,23.45,-110.2167,68.0,83,100,6.78,2021-02-01 02:52:32,overcast clouds
753,Bredasdorp,-34.5322,20.0403,62.01,77,95,11.54,2021-02-01 02:52:32,overcast clouds
754,Darnah,32.767,22.6367,61.72,43,49,27.31,2021-02-01 02:52:07,scattered clouds
755,Sao Miguel Do Tapuio,-5.5036,-41.3233,74.37,65,95,3.89,2021-02-01 02:52:33,light rain
756,Mirpur Khas,25.5251,69.0159,60.75,52,0,2.91,2021-02-01 02:52:33,clear sky
757,Sepolno Krajenskie,53.452,17.5317,19.0,96,51,5.01,2021-02-01 02:52:33,broken clouds
758,Chokurdakh,70.6333,147.9167,-18.29,87,100,12.17,2021-02-01 02:52:33,overcast clouds
759,Egvekinot,66.3167,-179.1667,-10.89,91,100,20.54,2021-02-01 02:52:33,light snow
760,Abbeville,50.1,1.8333,43.0,41,100,0.69,2021-02-01 02:52:33,overcast clouds
761,Port-Gentil,-0.7193,8.7815,80.6,76,77,4.59,2021-02-01 02:52:33,broken clouds
762,Evensk,61.95,159.2333,-5.4,86,100,18.75,2021-02-01 02:52:33,overcast clouds
763,Cidreira,-30.1811,-50.2056,74.35,92,100,6.11,2021-02-01 02:52:33,overcast clouds
764,Mega,4.05,38.3,56.28,54,90,14.81,2021-02-01 02:52:34,overcast clouds
765,Hilo,19.7297,-155.09,78.8,57,20,9.22,2021-02-01 02:51:16,few clouds
766,Modakeke,7.3833,4.2667,72.18,98,21,1.19,2021-02-01 02:52:34,few clouds
767,Wencheng,33.0559,113.7978,55.63,51,91,5.82,2021-02-01 02:52:34,overcast clouds
768,Vao,-22.6667,167.4833,75.67,76,100,24.38,2021-02-01 02:48:34,overcast clouds
769,Longyearbyen,78.2186,15.6401,6.8,33,40,14.97,2021-02-01 02:52:34,scattered clouds
770,Linares,-35.85,-71.6,58.69,87,40,1.32,2021-02-01 02:52:34,scattered clouds
771,Vaini,-21.2,-175.2,80.6,83,90,10.36,2021-02-01 02:52:35,light rain
772,Galle,6.0367,80.217,78.33,81,2,2.04,2021-02-01 02:49:09,clear sky
773,Nikolskoye,59.7035,30.7861,25.0,86,75,13.42,2021-02-01 02:52:35,light snow
774,Carnarvon,-24.8667,113.6333,100.4,23,11,21.85,2021-02-01 02:52:35,few clouds
775,Talnakh,69.4865,88.3972,-16.6,78,100,9.1,2021-02-01 02:50:43,overcast clouds
776,Grand Gaube,-20.0064,57.6608,80.01,80,17,5.99,2021-02-01 02:48:40,light rain
777,Esik,43.3552,77.4525,28.4,69,75,4.47,2021-02-01 02:52:37,mist
778,Dingle,10.9995,122.6711,82.06,74,53,13.78,2021-02-01 02:52:37,broken clouds
779,Bud,39.447,-86.1758,28.99,98,100,14.29,2021-02-01 02:50:11,light snow
780,Matagami,49.7502,-77.6328,-14.8,84,1,2.3,2021-02-01 02:52:37,clear sky
781,Novaya Malykla,54.2,49.95,19.98,96,100,8.75,2021-02-01 02:52:37,overcast clouds
782,Cape Town,-33.9258,18.4232,64.0,72,20,21.85,2021-02-01 02:47:49,few clouds
783,Vysokogornyy,50.1167,139.15,-3.3,82,100,1.36,2021-02-01 02:47:46,overcast clouds
784,Ilulissat,69.2167,-51.1,5.0,61,75,3.44,2021-02-01 02:52:37,broken clouds
785,Qui Nhon,13.7667,109.2333,74.19,77,97,12.01,2021-02-01 02:52:38,overcast clouds
786,Banda Aceh,5.5577,95.3222,82.44,70,41,10.85,2021-02-01 02:51:11,scattered clouds
787,La Ronge,55.1001,-105.2842,17.6,86,27,3.44,2021-02-01 02:52:38,scattered clouds
788,Nouadhibou,20.931,-17.0347,66.02,72,77,17.29,2021-02-01 02:52:38,broken clouds
789,Tazovskiy,67.4667,78.7,-9.4,90,100,12.77,2021-02-01 02:51:22,overcast clouds
790,Bo Phloi,14.3236,99.5161,84.99,38,0,5.39,2021-02-01 02:52:38,clear sky
791,Dallas,32.7668,-96.7836,50.0,46,1,11.5,2021-02-01 02:51:22,clear sky
792,Shelburne,44.0787,-80.2041,10.0,72,1,4.61,2021-02-01 02:51:04,clear sky
793,Hithadhoo,-0.6,73.0833,82.54,73,71,7.58,2021-02-01 02:52:38,broken clouds
794,Torbay,47.6666,-52.7314,30.99,93,90,17.27,2021-02-01 02:52:39,overcast clouds
795,Birjand,32.8663,59.2211,26.6,50,0,4.61,2021-02-01 02:52:39,clear sky
796,Fort Nelson,58.8053,-122.7002,-7.6,77,90,3.44,2021-02-01 02:48:09,snow
797,Luderitz,-26.6481,15.1594,65.84,77,0,18.07,2021-02-01 02:52:39,clear sky
798,Yangjiang,21.85,111.9667,75.0,47,97,6.4,2021-02-01 02:52:39,overcast clouds
799,Hobart,-42.8794,147.3294,73.4,49,75,11.5,2021-02-01 02:52:39,broken clouds
800,Andenes,69.3143,16.1194,30.2,86,75,20.71,2021-02-01 02:52:39,snow
801,Avarua,-21.2078,-159.775,82.4,78,90,5.75,2021-02-01 02:52:40,moderate rain
802,Huarmey,-10.0681,-78.1522,70.43,81,83,8.3,2021-02-01 02:52:40,broken clouds
803,Kavieng,-2.5744,150.7967,84.06,79,100,15.88,2021-02-01 02:52:40,light rain
804,Samarai,-10.6167,150.6667,85.14,71,59,8.14,2021-02-01 02:52:40,broken clouds
805,Hasaki,35.7333,140.8333,48.0,57,20,4.61,2021-02-01 02:52:40,few clouds
806,Bafq,31.6128,55.4107,45.72,48,0,1.25,2021-02-01 02:52:40,clear sky
807,Cherskiy,68.75,161.3,-10.41,84,100,5.32,2021-02-01 02:52:40,overcast clouds
808,Chara,56.9064,118.2631,-31.2,74,100,2.06,2021-02-01 02:52:40,overcast clouds
809,Ottobrunn,48.0624,11.6686,34.0,96,100,1.01,2021-02-01 02:52:40,overcast clouds
810,Tabuk,17.4189,121.4443,74.98,72,36,2.91,2021-02-01 02:52:41,scattered clouds
811,Muli,2.9167,73.5667,81.48,80,99,16.22,2021-02-01 02:52:41,overcast clouds
812,Comarapa,-17.9,-64.4833,58.8,100,100,3.11,2021-02-01 02:52:41,overcast clouds
813,Saint-Augustin,51.226,-58.6502,11.71,90,0,11.63,2021-02-01 02:52:41,clear sky
814,Quatre Cocos,-20.2078,57.7625,80.01,80,36,5.99,2021-02-01 02:50:39,light rain
815,Butaritari,3.0707,172.7902,81.23,82,45,14.52,2021-02-01 02:52:41,light rain
816,Yuancheng,36.652,107.7896,34.72,57,0,13.24,2021-02-01 02:52:42,clear sky
817,Upernavik,72.7868,-56.1549,3.43,92,100,6.89,2021-02-01 02:52:42,overcast clouds
818,Hobyo,5.3505,48.5268,73.96,78,18,17.11,2021-02-01 02:52:42,few clouds
819,Savonlinna,61.8699,28.88,19.4,86,90,3.44,2021-02-01 02:52:42,light snow
820,Baglan,36.1307,68.7083,43.63,70,0,1.21,2021-02-01 02:52:42,clear sky
821,San Juan,-31.5375,-68.5364,61.47,63,61,17.58,2021-02-01 02:52:42,broken clouds
822,Redmond,47.674,-122.1215,45.0,94,100,3.18,2021-02-01 02:48:25,overcast clouds
823,Igrim,63.1906,64.4162,6.53,95,100,9.42,2021-02-01 02:52:43,overcast clouds
824,Ponta Do Sol,32.6667,-17.1,55.0,63,0,1.99,2021-02-01 02:52:43,clear sky
825,Makinsk,52.6292,70.4169,9.52,93,100,4.5,2021-02-01 02:52:43,overcast clouds
826,Pontes E Lacerda,-15.2261,-59.3353,74.3,86,2,2.48,2021-02-01 02:51:10,clear sky
827,Sao Miguel Do Araguaia,-13.275,-50.1628,74.46,84,87,2.26,2021-02-01 02:52:43,overcast clouds
828,Nikel,69.4128,30.222,-2.2,84,35,4.61,2021-02-01 02:52:43,scattered clouds
829,Saint George,37.1041,-113.5841,48.99,57,1,3.44,2021-02-01 02:47:52,clear sky
830,Bambous Virieux,-20.3428,57.7575,80.6,78,40,10.36,2021-02-01 02:50:06,light rain
831,Berlevag,70.8578,29.0864,23.23,92,90,7.52,2021-02-01 02:52:44,overcast clouds
832,Altay,47.8667,88.1167,17.06,65,4,1.86,2021-02-01 02:52:44,clear sky
833,Mar Del Plata,-38.0023,-57.5575,64.0,77,75,11.5,2021-02-01 02:49:02,broken clouds
834,Touros,-5.1989,-35.4608,78.8,83,40,8.05,2021-02-01 02:52:44,scattered clouds
835,Nome,64.5011,-165.4064,3.2,60,90,11.5,2021-02-01 02:52:44,overcast clouds
836,Mazagao,-0.115,-51.2894,80.6,89,0,6.91,2021-02-01 02:52:44,clear sky
837,Greensburg,40.3015,-79.5389,30.2,74,90,11.5,2021-02-01 02:48:27,snow
838,Saldanha,-33.0117,17.9442,63.57,75,13,23.35,2021-02-01 02:52:44,few clouds
839,Axim,4.8699,-2.2405,78.57,88,7,7.4,2021-02-01 02:52:45,clear sky
840,Namibe,-15.1961,12.1522,71.46,77,99,5.86,2021-02-01 02:52:45,overcast clouds
841,Columbus,39.9612,-82.9988,33.01,100,90,9.22,2021-02-01 02:51:44,moderate rain
842,Coahuayana,18.7333,-103.6833,72.39,89,0,1.99,2021-02-01 02:52:45,clear sky
843,Zarinsk,53.7074,84.9493,4.39,82,84,4.29,2021-02-01 02:52:45,broken clouds
844,Cayenne,4.9333,-52.3333,80.6,78,75,10.36,2021-02-01 02:52:45,broken clouds
845,Tasiilaq,65.6145,-37.6368,12.2,67,40,3.44,2021-02-01 02:52:45,scattered clouds
846,Kaitangata,-46.2817,169.8464,66.99,63,9,11.99,2021-02-01 02:52:46,clear sky
847,Nanzhou,29.3596,112.4024,51.33,82,79,4.38,2021-02-01 02:52:46,broken clouds
848,Suileng,47.25,127.0833,-4.61,90,100,16.73,2021-02-01 02:52:46,snow
849,Rio Gallegos,-51.6226,-69.2181,59.0,44,0,12.66,2021-02-01 02:51:22,clear sky
850,Port Augusta,-32.5,137.7667,71.6,64,40,24.16,2021-02-01 02:52:46,scattered clouds
851,Ancud,-41.8697,-73.8203,57.2,77,0,6.91,2021-02-01 02:52:46,clear sky
852,Bonavista,48.6499,-53.1147,30.99,93,100,6.91,2021-02-01 02:48:01,overcast clouds
853,Kondinskoye,59.6481,67.41,5.16,95,59,8.32,2021-02-01 02:52:47,broken clouds
854,Kutum,14.2,24.6667,55.04,34,0,4.25,2021-02-01 02:48:43,clear sky
855,Zhangye,38.9342,100.4517,28.54,62,0,3.96,2021-02-01 02:52:47,clear sky
856,Inhambane,-23.865,35.3833,78.89,87,0,8.63,2021-02-01 02:51:21,clear sky
857,Beringovskiy,63.05,179.3167,15.96,96,100,32.61,2021-02-01 02:52:47,snow
858,Ambon,-3.6954,128.1814,89.6,62,40,8.05,2021-02-01 02:52:48,scattered clouds
859,Sitka,57.0531,-135.33,37.4,60,20,4.0,2021-02-01 02:48:23,few clouds
860,Badvel,14.75,79.05,73.35,75,14,4.27,2021-02-01 02:52:48,few clouds
861,New Norfolk,-42.7826,147.0587,73.4,49,75,11.5,2021-02-01 02:50:44,broken clouds
862,Mikhaylov,54.2292,39.0186,23.0,73,81,13.71,2021-02-01 02:52:48,light snow
863,Chizhou,30.6578,117.4831,49.39,94,100,4.81,2021-02-01 02:48:30,light rain
864,Marawi,7.9986,124.2928,79.0,83,100,5.01,2021-02-01 02:52:48,overcast clouds
865,Valparaiso,-33.0393,-71.6273,60.28,85,10,9.64,2021-02-01 02:48:29,clear sky
866,Brigantine,39.4101,-74.3646,36.0,93,90,17.27,2021-02-01 02:52:49,snow
867,Ziro,27.6333,93.8333,45.86,64,0,2.33,2021-02-01 02:52:49,clear sky
868,Hami,42.8,93.45,30.13,73,0,6.67,2021-02-01 02:52:49,clear sky
869,Pevek,69.7008,170.3133,-23.44,85,16,3.71,2021-02-01 02:52:49,few clouds
870,Georgetown,5.4112,100.3354,84.99,61,20,11.5,2021-02-01 02:48:20,few clouds
871,Manohar Thana,24.24,76.8018,61.27,29,0,3.6,2021-02-01 02:52:49,clear sky
872,Grindavik,63.8424,-22.4338,28.4,74,0,14.97,2021-02-01 02:52:49,clear sky
873,Beloha,-25.1667,45.05,76.57,76,0,5.17,2021-02-01 02:52:50,clear sky
874,Ribeira Grande,38.5167,-28.7,63.25,84,99,31.7,2021-02-01 02:52:50,overcast clouds
875,Dombasle-Sur-Meurthe,48.6252,6.3497,44.6,100,90,5.75,2021-02-01 02:52:50,overcast clouds
876,Broome,42.2506,-75.833,23.0,86,90,8.05,2021-02-01 02:48:20,snow
877,Maroantsetra,-15.4333,49.7333,75.38,86,100,3.74,2021-02-01 02:52:50,overcast clouds
878,Anaconda,46.1285,-112.9423,30.2,55,1,5.75,2021-02-01 02:52:50,clear sky
879,Pacific Grove,36.6177,-121.9166,54.0,85,94,5.03,2021-02-01 02:52:50,overcast clouds
880,Taltal,-25.4,-70.4833,67.17,70,0,6.58,2021-02-01 02:52:50,clear sky
881,Lompoc,34.6391,-120.4579,55.4,67,1,4.61,2021-02-01 02:52:50,clear sky
882,Port-Cartier,50.0334,-66.8654,21.2,58,0,5.75,2021-02-01 02:47:51,clear sky
883,Port Hardy,50.6996,-127.4199,42.8,93,90,9.22,2021-02-01 02:47:53,light rain
884,Bantry,51.6833,-9.45,44.6,100,75,13.8,2021-02-01 02:52:51,broken clouds
885,Turukhansk,65.8167,87.9833,-11.38,90,100,9.17,2021-02-01 02:52:51,light snow
886,Esfahan,32.6572,51.6776,21.2,53,0,6.91,2021-02-01 02:52:51,clear sky
887,Vestmanna,62.1564,-7.1664,24.8,93,70,4.61,2021-02-01 02:52:51,broken clouds
888,Mount Gambier,-37.8333,140.7667,66.2,63,90,17.27,2021-02-01 02:50:10,overcast clouds
889,Bathsheba,13.2167,-59.5167,78.8,65,20,25.32,2021-02-01 02:52:51,few clouds
890,Aswan,24.0934,32.907,54.73,47,0,6.73,2021-02-01 02:52:52,clear sky
891,Celestun,20.8667,-90.4,72.91,76,0,14.79,2021-02-01 02:52:52,clear sky
892,Jining,35.405,116.5814,50.4,39,100,9.86,2021-02-01 02:52:52,overcast clouds
893,Port Blair,11.6667,92.75,82.2,71,0,16.62,2021-02-01 02:52:52,clear sky
894,East London,-33.0153,27.9116,72.54,73,11,22.08,2021-02-01 02:52:52,few clouds
895,Klaksvik,62.2266,-6.589,24.8,93,98,4.61,2021-02-01 02:52:52,overcast clouds
896,Bafoulabe,13.8065,-10.8321,70.23,18,95,3.74,2021-02-01 02:52:52,overcast clouds
897,Sur,22.5667,59.5289,68.04,59,0,1.57,2021-02-01 02:52:52,clear sky
898,Hofn,64.2539,-15.2082,26.11,84,100,7.54,2021-02-01 02:48:05,overcast clouds
899,Qaanaaq,77.484,-69.3632,-4.34,88,100,1.61,2021-02-01 02:52:53,overcast clouds
900,Abakaliki,6.3163,8.1169,75.2,50,50,4.59,2021-02-01 02:52:53,haze
901,Shubarshi,48.5872,57.1869,15.13,92,3,6.17,2021-02-01 02:52:53,clear sky
902,Saint Anthony,45.0205,-93.218,32.0,74,90,9.22,2021-02-01 02:52:53,overcast clouds
903,Shitanjing,39.2342,106.3439,18.27,67,0,9.13,2021-02-01 02:52:53,clear sky
904,Nacala,-14.5428,40.6728,77.59,88,99,7.31,2021-02-01 02:52:53,overcast clouds
905,Varna,43.2167,27.9167,51.8,76,40,9.22,2021-02-01 02:48:24,light rain
906,Tadine,-21.55,167.8833,79.52,69,72,19.01,2021-02-01 02:52:54,broken clouds
907,Liberal,37.0431,-100.921,32.0,69,1,4.05,2021-02-01 02:52:54,clear sky
908,Fare,-16.7,-151.0167,81.66,72,33,8.63,2021-02-01 02:52:54,scattered clouds
909,Codrington,-38.2667,141.9667,65.86,67,73,12.64,2021-02-01 02:48:26,moderate rain
